scorer,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1298,590.50634765625,644.6209716796875,0.9946703314781189,580.78271484375,646.356201171875,0.9962639212608337,860.3924560546875,645.151123046875,0.9948082566261292,736.3128662109375,651.2750244140625,0.9923418760299683
1299,563.7886352539062,647.7198486328125,0.9999914169311523,595.1768798828125,648.3330688476562,0.9995893239974976,859.747314453125,642.981689453125,0.9931961297988892,736.4441528320312,651.6358032226562,0.9905695915222168
1300,556.7279663085938,649.90673828125,0.9999786615371704,589.8720092773438,647.8903198242188,0.9999574422836304,857.1712646484375,643.7837524414062,0.9813239574432373,736.2677612304688,651.4118041992188,0.9916207194328308
1301,562.04345703125,655.1781005859375,0.9999995827674866,592.123291015625,649.0770263671875,0.9998723268508911,852.2767333984375,644.0535278320312,0.9875169992446899,735.6871948242188,651.2362060546875,0.9928056597709656
1302,564.8792114257812,658.7056274414062,0.9999997615814209,595.28857421875,650.483642578125,0.9958295822143555,844.6458129882812,626.6580200195312,0.155535489320755,735.344482421875,651.1442260742188,0.9937620162963867
1303,566.9014282226562,663.5089721679688,0.9999438524246216,559.6036987304688,657.4998779296875,0.9995429515838623,597.7257080078125,647.2265014648438,0.02227005362510681,734.6610717773438,650.64453125,0.995725154876709
1304,566.948486328125,663.746826171875,0.9998226165771484,560.02734375,657.4047241210938,0.9998354911804199,598.1654052734375,646.6607666015625,0.025254935026168823,734.3033447265625,650.5393676757812,0.9947476983070374
1305,567.0150756835938,663.9828491210938,0.9997678995132446,559.990966796875,657.643310546875,0.99989914894104,732.5443115234375,615.002197265625,0.9967960119247437,733.13037109375,647.7554321289062,0.9997950196266174
1306,566.8319091796875,663.8921508789062,0.9997953772544861,560.000244140625,657.6085815429688,0.9999421238899231,703.244140625,612.7733154296875,0.9993915557861328,730.6287841796875,647.4857177734375,0.9999628067016602
1307,567.5477294921875,663.8507080078125,0.9996374249458313,560.4536743164062,658.0897216796875,0.9999696016311646,674.1467895507812,613.0457763671875,0.795684278011322,722.7330322265625,643.7084350585938,0.7206884622573853
1308,567.6607055664062,663.85302734375,0.9995158910751343,560.635986328125,658.066650390625,0.9999730587005615,645.4332885742188,612.596435546875,0.4598357081413269,710.0662231445312,639.2528076171875,0.954250693321228
1309,567.1787719726562,663.7736206054688,0.9997036457061768,560.2996215820312,657.994140625,0.9999641180038452,638.9976196289062,613.4802856445312,0.4070776104927063,696.786376953125,641.16650390625,0.9530311226844788
1310,567.1023559570312,663.4586791992188,0.9996699690818787,560.0248413085938,658.0368041992188,0.9999604225158691,630.1265258789062,625.7581787109375,0.8149245977401733,686.114501953125,646.1572875976562,0.9915566444396973
1311,566.8009643554688,663.1307983398438,0.9998375177383423,559.7216796875,658.0805053710938,0.9999593496322632,619.4444580078125,628.3058471679688,0.9894312620162964,671.7459106445312,653.1541137695312,0.9999328851699829
1312,566.8408813476562,663.0984497070312,0.9999129176139832,559.6092529296875,658.1393432617188,0.999950110912323,621.0675048828125,628.8462524414062,0.9987415671348572,671.0242919921875,653.9527587890625,0.999981164932251
1313,565.9854125976562,663.0706176757812,0.9998294115066528,559.5302734375,658.2078247070312,0.9999328851699829,621.2877807617188,629.2771606445312,0.9997974634170532,671.028076171875,654.140380859375,0.999984622001648
1314,566.175537109375,663.0299072265625,0.9984498620033264,559.8309326171875,658.3760986328125,0.9999473690986633,620.7767944335938,629.3931274414062,0.9999641180038452,671.0504150390625,654.1111450195312,0.999986469745636
1315,566.4750366210938,664.1073608398438,0.9955767393112183,559.7306518554688,659.3264770507812,0.9999268054962158,621.0576171875,629.0543212890625,0.9998975992202759,671.8976440429688,653.7730712890625,0.9999918937683105
1316,566.5782470703125,664.2858276367188,0.9983466863632202,558.4716186523438,658.6995239257812,0.9999572038650513,621.494873046875,628.6513671875,0.9998841881752014,674.5369262695312,653.1572875976562,0.9999966621398926
1317,566.4408569335938,661.5377197265625,0.9998946189880371,557.0562744140625,658.1287231445312,0.998828649520874,621.6173095703125,628.9847412109375,0.9998140335083008,675.1506958007812,652.3884887695312,0.9999963045120239
1318,565.387939453125,661.2539672851562,0.9999605417251587,556.2944946289062,658.0638427734375,0.9977397918701172,625.3499755859375,627.1046142578125,0.9996371269226074,675.7627563476562,652.1207885742188,0.9999942779541016
1319,562.8270874023438,659.0488891601562,0.999991774559021,550.337646484375,614.0765991210938,0.8632035255432129,627.0776977539062,625.3416748046875,0.9983494281768799,676.322509765625,652.1206665039062,0.9999927282333374
1320,558.3465576171875,648.4996948242188,0.9904450178146362,622.6575927734375,626.8845825195312,0.04794493317604065,626.7306518554688,625.1605224609375,0.998214840888977,676.7766723632812,652.1979370117188,0.9999904036521912
1321,544.8092041015625,617.5194702148438,0.9998877644538879,624.7711791992188,626.2286987304688,0.9109638929367065,628.1998291015625,625.13916015625,0.9858163595199585,677.0512084960938,652.66162109375,0.9999935030937195
1322,531.98828125,585.618896484375,0.9993431568145752,624.6223754882812,625.959228515625,0.8309201002120972,628.55126953125,625.4052734375,0.9865243434906006,677.2630615234375,652.5232543945312,0.9999947547912598
1323,623.8223266601562,634.9923706054688,0.005207479000091553,625.37109375,622.8054809570312,0.3645681142807007,628.3814086914062,624.9357299804688,0.99358069896698,677.0922241210938,652.6439819335938,0.9999943971633911
1324,623.6275024414062,635.201171875,0.005669504404067993,624.468505859375,622.0553588867188,0.20432576537132263,627.6087036132812,624.8826904296875,0.9959676265716553,677.4075317382812,652.7667846679688,0.9999942779541016
1325,623.845947265625,634.9970092773438,0.006633251905441284,617.7469482421875,624.5713500976562,0.22111573815345764,626.890869140625,624.9827270507812,0.9932177066802979,677.3834228515625,652.615966796875,0.9999942183494568
1326,633.0315551757812,623.8753051757812,0.00413060188293457,621.95947265625,624.5663452148438,0.06581789255142212,625.44384765625,621.1162719726562,0.9809865355491638,677.34765625,652.7750244140625,0.9999936819076538
1327,632.8368530273438,623.8887939453125,0.005339860916137695,616.555908203125,623.9212646484375,0.1043543815612793,624.7971801757812,621.157958984375,0.9838200807571411,677.40234375,652.82177734375,0.9999951124191284
1328,632.4693603515625,624.6107788085938,0.01221001148223877,614.4236450195312,620.1275634765625,0.34550347924232483,619.4860229492188,620.2273559570312,0.9213836193084717,676.9713745117188,652.210693359375,0.999995768070221
1329,632.0139770507812,623.9136352539062,0.01957806944847107,613.3486328125,619.6140747070312,0.3258160352706909,618.5557861328125,619.8509521484375,0.8798624277114868,676.311279296875,652.3590087890625,0.9999972581863403
1330,636.1896362304688,623.8131713867188,0.0346103310585022,628.0827026367188,619.5663452148438,0.47744473814964294,628.7050170898438,619.5728149414062,0.9624956846237183,676.145263671875,652.2512817382812,0.9999988079071045
1331,670.9169921875,617.7813720703125,0.005313187837600708,657.0885620117188,618.1587524414062,0.07193958759307861,660.2977905273438,618.5374755859375,0.9994011521339417,676.261962890625,652.9468994140625,0.9999991655349731
1332,686.5181884765625,622.4212036132812,0.007163971662521362,672.6231079101562,654.0679321289062,0.16752943396568298,675.4696044921875,636.028564453125,0.08805200457572937,677.682373046875,653.4249267578125,0.999963641166687
1333,684.6829833984375,625.7637329101562,0.033817172050476074,674.7346801757812,631.7156372070312,0.4244505763053894,677.2445678710938,630.730712890625,0.9918452501296997,679.4561157226562,653.567138671875,0.9999869465827942
1334,684.5531005859375,626.03271484375,0.02794596552848816,672.90234375,630.5177001953125,0.7591806650161743,676.43505859375,629.1738891601562,0.9997410774230957,679.7637939453125,653.3463745117188,0.9999963045120239
1335,684.4108276367188,626.5541381835938,0.01876091957092285,673.0577392578125,630.849853515625,0.6234781742095947,676.4320068359375,629.3529663085938,0.9996441006660461,679.677490234375,653.2854614257812,0.999995231628418
1336,685.00439453125,626.3707885742188,0.022673875093460083,673.7008056640625,630.21875,0.6049404144287109,676.7886962890625,628.9031372070312,0.9997221231460571,680.104248046875,653.0361328125,0.9999931454658508
1337,685.2290649414062,626.1822509765625,0.016919255256652832,673.5704956054688,630.1163940429688,0.6922811269760132,676.877197265625,628.6259765625,0.999721109867096,680.1159057617188,652.81640625,0.9999942779541016
1338,686.3340454101562,625.2957763671875,0.01773250102996826,673.4387817382812,630.2020874023438,0.7577977180480957,677.024658203125,628.1194458007812,0.9995907545089722,680.2763671875,652.56884765625,0.9999954700469971
1339,583.5014038085938,602.2168579101562,0.997577965259552,673.7427978515625,629.94287109375,0.911011815071106,677.2651977539062,627.9476318359375,0.9994293451309204,680.4846801757812,652.5179443359375,0.9999924898147583
1340,611.4326171875,620.9981079101562,0.9980171918869019,674.0479125976562,629.1629028320312,0.7157413363456726,677.0634765625,627.802490234375,0.9998696446418762,679.7033081054688,652.2916870117188,0.9999957084655762
1341,628.1371459960938,629.48828125,0.9883160591125488,603.4013061523438,594.4542236328125,0.35790395736694336,677.0267944335938,627.9251708984375,0.999981164932251,680.5400390625,651.7236938476562,0.9999942779541016
1342,629.2799072265625,632.6875610351562,0.9981546401977539,609.7300415039062,599.5918579101562,0.7939223051071167,676.9436645507812,627.89990234375,0.9999704360961914,681.0296020507812,651.0971069335938,0.9999947547912598
1343,619.6942749023438,638.8218383789062,0.9999922513961792,609.8527221679688,604.6416625976562,0.15575116872787476,676.31005859375,627.0687866210938,0.9999378323554993,681.6705322265625,650.5332641601562,0.9999926090240479
1344,614.7020874023438,644.4317016601562,0.9999987483024597,607.4686889648438,613.0617065429688,0.09885799884796143,676.8023681640625,626.4315185546875,0.9994620084762573,681.6497192382812,650.6294555664062,0.9999923706054688
1345,612.9381713867188,654.40380859375,0.9999994039535522,605.9139404296875,616.1307373046875,0.6019191741943359,677.0745849609375,626.662353515625,0.9991200566291809,682.0206909179688,650.6529541015625,0.9999939203262329
1346,613.3221435546875,655.0279541015625,0.9999989867210388,603.8860473632812,626.7482299804688,0.7938843965530396,676.3876953125,626.9032592773438,0.9999309778213501,682.4366455078125,650.6641235351562,0.999993085861206
1347,611.5901489257812,654.4214477539062,0.9999996423721313,599.064208984375,634.44580078125,0.9999600648880005,675.9585571289062,626.4972534179688,0.9999921917915344,682.6777954101562,650.6452026367188,0.9999929666519165
1348,610.5902099609375,654.9205932617188,0.9999995827674866,597.838623046875,638.1605224609375,0.999994695186615,675.89013671875,626.3983764648438,0.9999988079071045,683.0665893554688,650.7823486328125,0.999992847442627
1349,610.5774536132812,655.0281982421875,0.9999992847442627,598.3388671875,638.2734375,0.9999943375587463,676.2501220703125,626.3123168945312,0.9999994039535522,683.284423828125,651.2369995117188,0.9999940395355225
1350,610.42724609375,655.0540161132812,0.9999990463256836,598.0722045898438,638.1495971679688,0.999994695186615,676.9027709960938,625.1357421875,0.999999463558197,683.6253051757812,651.6149291992188,0.9999958276748657
1351,610.6848754882812,654.9911499023438,0.9999991655349731,598.0205688476562,637.9473266601562,0.9999951124191284,677.5592041015625,625.573974609375,0.999999463558197,684.0947265625,652.4552001953125,0.9999943971633911
1352,610.460693359375,654.9414672851562,0.9999991655349731,597.8253784179688,638.0291748046875,0.9999961853027344,677.4114379882812,626.495361328125,0.9999996423721313,684.2550659179688,653.2362670898438,0.9999943971633911
1353,610.3092041015625,655.0467529296875,0.9999992847442627,597.916259765625,638.0115966796875,0.9999971389770508,677.0331420898438,627.1574096679688,0.9999994039535522,684.0482788085938,653.5398559570312,0.9999920725822449
1354,609.9609375,655.0194091796875,0.999999463558197,598.1793212890625,638.0510864257812,0.999997615814209,676.82763671875,628.3128662109375,0.9999987483024597,684.1334838867188,653.470703125,0.999984860420227
1355,610.264892578125,654.8502197265625,0.9999992847442627,598.2999267578125,638.0579833984375,0.9999974966049194,678.06689453125,628.5618286132812,0.9999988079071045,688.0292358398438,649.6089477539062,0.999995231628418
1356,610.4111328125,654.7075805664062,0.9999987483024597,598.2111206054688,637.9859619140625,0.999996542930603,679.3689575195312,628.288330078125,0.9999734163284302,707.0459594726562,647.4645385742188,0.9999717473983765
1357,610.072021484375,654.8076171875,0.9999986886978149,597.8374633789062,638.1738891601562,0.9999942779541016,683.912841796875,627.9249877929688,0.9997107982635498,726.3773193359375,654.878662109375,0.9999673366546631
1358,610.0060424804688,654.5485229492188,0.999998152256012,598.207275390625,638.2981567382812,0.9999937415122986,686.649658203125,628.5804443359375,0.9994956851005554,736.4739379882812,653.5217895507812,0.9999808073043823
1359,609.8425903320312,654.7151489257812,0.9999979138374329,598.2349243164062,638.3622436523438,0.9999938011169434,688.0499877929688,628.7769775390625,0.9993143081665039,736.6845703125,655.2635498046875,0.9999915957450867
1360,609.943115234375,654.9067993164062,0.9999967813491821,597.7556762695312,638.0646362304688,0.9999878406524658,688.2803344726562,628.7898559570312,0.9978733658790588,736.509033203125,654.9512329101562,0.9999924898147583
1361,610.985595703125,656.0272216796875,0.9999749064445496,600.1184692382812,636.6012573242188,0.9885779619216919,687.7568969726562,628.7533569335938,0.9920459985733032,736.0203247070312,654.9534301757812,0.9999896287918091
1362,611.611328125,656.2044677734375,0.9997644424438477,604.4967651367188,655.58935546875,0.98611980676651,687.2955932617188,628.5308837890625,0.993475615978241,736.0784301757812,654.0853271484375,0.9999908208847046
1363,610.9758911132812,655.5575561523438,0.9992994070053101,605.1853637695312,655.2650756835938,0.9416607618331909,686.0950927734375,627.8837280273438,0.9774786829948425,736.4312744140625,654.0575561523438,0.9999908208847046
1364,609.3216552734375,651.7741088867188,0.9999794363975525,603.69970703125,650.1402587890625,0.09610256552696228,686.5916748046875,627.2783813476562,0.9747985601425171,736.6959228515625,654.0357666015625,0.9999926090240479
1365,613.1729125976562,641.2625122070312,0.9999997019767761,681.2454833984375,629.3125610351562,0.46076327562332153,686.21240234375,626.6444091796875,0.9251078367233276,736.464599609375,655.189697265625,0.9999921321868896
1366,623.953125,635.3944091796875,0.9999979138374329,684.5962524414062,628.742919921875,0.24685883522033691,684.4989624023438,624.2275390625,0.9723526835441589,735.730712890625,655.3922729492188,0.9999943375587463
1367,649.1076049804688,633.0457153320312,0.9997142553329468,686.3637084960938,628.7330932617188,0.4250986874103546,682.4749755859375,624.081787109375,0.985944390296936,735.16064453125,655.39990234375,0.9999960660934448
1368,685.7561645507812,663.153564453125,0.9999978542327881,673.20361328125,640.861572265625,0.9999960660934448,752.67333984375,633.4710083007812,0.9999416470527649,781.1463623046875,661.2958374023438,0.9999984502792358
1369,685.79736328125,663.1890869140625,0.9999979734420776,673.4371337890625,640.9825439453125,0.9999964237213135,753.2862548828125,633.5855102539062,0.9999420642852783,781.2678833007812,661.2928466796875,0.9999986886978149
1370,685.8655395507812,663.0159912109375,0.9999979734420776,673.496337890625,640.9613037109375,0.9999967813491821,753.9932250976562,634.060302734375,0.9999321699142456,781.4155883789062,661.0729370117188,0.9999985694885254
1371,685.86474609375,662.964111328125,0.9999977350234985,673.4066772460938,641.002197265625,0.9999961853027344,754.1725463867188,632.9285278320312,0.999957263469696,781.3588256835938,660.8636474609375,0.9999985694885254
1372,685.7792358398438,662.9324951171875,0.9999977350234985,673.1903686523438,641.1279296875,0.9999960660934448,754.747314453125,633.8504028320312,0.9999690055847168,781.8374633789062,660.7428588867188,0.999998927116394
1373,685.8169555664062,662.862548828125,0.9999974966049194,673.3480224609375,641.1452026367188,0.9999955892562866,755.4234619140625,634.1233520507812,0.9999663233757019,781.9912719726562,660.45556640625,0.9999985694885254
1374,685.9456176757812,662.9432373046875,0.9999971389770508,673.450439453125,641.0272216796875,0.999996542930603,755.7942504882812,634.2166748046875,0.9999650716781616,783.0216064453125,661.064208984375,0.9999985694885254
1375,685.88671875,663.1409912109375,0.9999964237213135,673.7276611328125,641.2257080078125,0.9999953508377075,756.23876953125,633.8238525390625,0.999951958656311,783.52197265625,660.85302734375,0.9999987483024597
1376,685.6683349609375,663.7449340820312,0.9999955296516418,673.8399658203125,641.3688354492188,0.9999824166297913,756.6024169921875,631.935791015625,0.9999670386314392,783.6887817382812,660.78466796875,0.9999989867210388
1377,686.0768432617188,663.3292846679688,0.9999967813491821,674.7599487304688,641.2615356445312,0.9999467134475708,756.84765625,631.7543334960938,0.9999630451202393,783.6653442382812,660.7546997070312,0.999998927116394
1378,686.44091796875,663.0651245117188,0.9999966025352478,674.8948364257812,641.6713256835938,0.9999631643295288,756.9423828125,631.6188354492188,0.9999231100082397,783.5360717773438,660.720703125,0.9999986886978149
1379,686.20361328125,663.265380859375,0.9999954700469971,674.2312622070312,641.1046142578125,0.9999706745147705,756.9920654296875,630.9591064453125,0.9998756647109985,783.4154663085938,660.7868041992188,0.9999984502792358
1380,686.1995849609375,663.0997924804688,0.9999922513961792,674.0392456054688,640.8163452148438,0.9999576807022095,757.2186279296875,630.7794189453125,0.9995171427726746,783.3756103515625,660.7940063476562,0.9999980926513672
1381,686.2024536132812,662.339111328125,0.9998334646224976,674.2210083007812,637.1607666015625,0.9999394416809082,758.2477416992188,629.588134765625,0.9948735237121582,781.5863647460938,659.9156494140625,0.9999979138374329
1382,686.7695922851562,662.1182861328125,0.9985978603363037,674.157470703125,640.9608764648438,0.999444305896759,758.541015625,629.0392456054688,0.9911659955978394,780.9765625,659.9447021484375,0.9999964237213135
1383,692.0697021484375,649.4417724609375,0.9991320967674255,674.9132080078125,636.83984375,0.9999609589576721,758.1134643554688,628.9635009765625,0.9804307222366333,781.5435791015625,660.1514892578125,0.9999987483024597
1384,699.4554443359375,643.1945190429688,0.9994356632232666,676.5745239257812,638.4675903320312,0.9999614953994751,757.4637451171875,630.2222290039062,0.9976836442947388,782.1207885742188,660.2807006835938,0.9999992847442627
1385,714.5812377929688,650.4041748046875,0.8440506458282471,677.47802734375,638.6455688476562,0.9999494552612305,757.8603515625,631.325439453125,0.9966226816177368,781.9119873046875,660.7086181640625,0.9999996423721313
1386,707.8306884765625,669.791015625,0.9993778467178345,677.3870239257812,639.3060302734375,0.9997414350509644,759.7273559570312,630.8500366210938,0.9907932281494141,781.6119384765625,661.263427734375,0.9999997019767761
1387,697.6832885742188,679.1069946289062,0.9999546408653259,676.67529296875,636.2420043945312,0.9999347925186157,761.3270263671875,631.13232421875,0.9991089105606079,782.7706298828125,660.6560668945312,0.9999998807907104
1388,693.8104248046875,680.2396850585938,0.9968254566192627,674.5761108398438,636.9971923828125,0.9995933175086975,761.6533813476562,632.1080932617188,0.9998359680175781,781.9266357421875,660.8121337890625,0.9999997615814209
1389,695.5768432617188,680.504150390625,0.9870989322662354,672.94482421875,636.2507934570312,0.9841327667236328,762.0032958984375,632.4366455078125,0.999946117401123,782.1854248046875,660.4411010742188,0.9999996423721313
1390,694.7317504882812,681.330810546875,0.9979809522628784,690.8369750976562,676.7018432617188,0.1620715856552124,762.2134399414062,631.697021484375,0.9999710321426392,782.324462890625,660.0542602539062,0.9999996423721313
1391,695.3749389648438,681.6585693359375,0.9966683387756348,691.0868530273438,677.066162109375,0.36731287837028503,762.2013549804688,631.482177734375,0.9999819993972778,782.3333129882812,660.0546264648438,0.9999995231628418
1392,683.1129150390625,627.2300415039062,0.9954413175582886,691.1717529296875,677.1473388671875,0.3410605192184448,761.1119995117188,630.8595581054688,0.9999663233757019,782.55517578125,659.1456909179688,0.9999994039535522
1393,695.4974975585938,681.6978759765625,0.9931348562240601,757.5364990234375,633.158203125,0.45648524165153503,760.4218139648438,630.445556640625,0.9998854398727417,778.2373657226562,653.7919921875,0.9996521472930908
1394,697.7002563476562,682.0221557617188,0.9656620025634766,758.384521484375,632.5003051757812,0.3342820405960083,756.7567138671875,631.9893798828125,0.928347110748291,760.2592163085938,644.041259765625,0.9596773386001587
1395,738.3331909179688,643.739501953125,0.9955079555511475,689.9609985351562,677.8027954101562,0.9252995848655701,760.6114501953125,630.9647827148438,0.18357759714126587,695.9826049804688,683.178955078125,0.6756892204284668
1396,694.774658203125,683.5111083984375,0.7899050712585449,757.3681640625,632.9425048828125,0.9334943294525146,758.3941040039062,627.9719848632812,0.2358798086643219,755.0999145507812,685.3989868164062,0.09538540244102478
1397,695.3446044921875,683.5742797851562,0.901602029800415,692.3892822265625,679.30810546875,0.7046821117401123,761.1583251953125,700.7137451171875,0.5461527705192566,697.6751098632812,684.9046020507812,0.04355928301811218
1398,696.601806640625,682.8511962890625,0.7853958606719971,693.16064453125,677.0054931640625,0.4022766649723053,765.1741333007812,707.0369262695312,0.9999902844429016,699.1048583984375,684.0534057617188,0.18413224816322327
1399,700.6929321289062,678.7579345703125,0.9985312223434448,699.7984619140625,668.2859497070312,0.9724037647247314,764.5379028320312,707.544921875,0.9999951124191284,705.8740844726562,679.9017944335938,0.0062142014503479
1400,764.1575927734375,641.9843139648438,0.05926787853240967,707.287841796875,651.6651000976562,0.5212482213973999,764.6500244140625,707.1336669921875,0.9999951124191284,711.1216430664062,659.3732299804688,0.9532525539398193
1401,770.1506958007812,647.7316284179688,0.08778202533721924,711.7078857421875,656.743408203125,0.8924726247787476,764.5911865234375,706.9264526367188,0.9999954700469971,713.4073486328125,659.9356689453125,0.6808974742889404
1402,782.7175903320312,643.8759765625,0.46715569496154785,711.8165893554688,656.7691040039062,0.7738817930221558,765.1544189453125,706.9276733398438,0.9999979734420776,713.4361572265625,659.8756103515625,0.764270544052124
1403,635.7714233398438,632.6731567382812,0.9996771812438965,713.46240234375,656.8452758789062,0.9099711179733276,765.1910400390625,706.84130859375,0.9999982118606567,712.98193359375,659.5805053710938,0.2602713108062744
1404,630.3659057617188,648.1572875976562,0.9916484951972961,875.37255859375,660.9649658203125,0.9738411903381348,764.9139404296875,706.397216796875,0.999998152256012,716.1903076171875,660.5502319335938,0.33192723989486694
1405,630.4434204101562,661.8740234375,0.40604904294013977,882.614990234375,667.0736694335938,0.9738739728927612,764.5921630859375,706.193359375,0.9999980330467224,882.4356689453125,670.8026123046875,0.8409298658370972
1406,879.7750244140625,678.34521484375,0.8837834596633911,877.0299072265625,679.99609375,0.9944199323654175,766.3923950195312,707.09765625,0.9999974966049194,716.2254638671875,659.6661987304688,0.5611433982849121
1407,874.497802734375,685.6590576171875,0.8951767683029175,870.30859375,680.7075805664062,0.9997061491012573,766.9610595703125,707.1718139648438,0.9999973773956299,717.1454467773438,659.8358154296875,0.5840538740158081
1408,874.1463012695312,685.6044311523438,0.9418088793754578,869.518310546875,681.134521484375,0.999252438545227,767.8153076171875,707.5695190429688,0.999994158744812,711.2632446289062,657.1918334960938,0.649303674697876
1409,874.17431640625,686.3222045898438,0.8883793354034424,869.9436645507812,681.0448608398438,0.9992311000823975,651.244384765625,693.7838134765625,0.9999986886978149,708.8056030273438,657.3051147460938,0.9483911991119385
1410,764.0995483398438,702.6298217773438,0.9244043231010437,870.1691284179688,680.7427368164062,0.9989176988601685,648.8173217773438,694.1825561523438,0.9999993443489075,707.534912109375,656.46630859375,0.9979597330093384
1411,775.3951416015625,699.0056762695312,0.9916132688522339,778.1365356445312,679.8385620117188,0.9774788022041321,648.7576293945312,694.2888793945312,0.9999996423721313,702.3633422851562,653.6629638671875,0.9995162487030029
1412,872.8418579101562,682.8605346679688,0.9999949932098389,800.229736328125,674.9510498046875,0.9999999403953552,648.8759155273438,694.3045654296875,0.9999995231628418,693.707763671875,657.416748046875,0.9999998211860657
1413,870.3229370117188,683.0794677734375,0.9996263980865479,821.08740234375,668.5572509765625,0.36128562688827515,650.5729370117188,693.6317138671875,0.999998927116394,694.7962646484375,662.9837646484375,0.9993144273757935
1414,874.2706298828125,681.3460083007812,0.9710999727249146,866.9157104492188,679.9640502929688,0.9366283416748047,650.5464477539062,693.7391967773438,0.9999988079071045,703.6419067382812,671.3756713867188,0.9734681844711304
1415,876.063720703125,681.1444702148438,0.8476917743682861,868.33544921875,680.6605834960938,0.9934813976287842,649.3233642578125,694.3333129882812,0.9999986886978149,716.5135498046875,679.9307861328125,0.8763659000396729
1416,875.8922119140625,685.3570556640625,0.6927558779716492,725.158203125,685.7725219726562,0.9971956014633179,648.9866943359375,694.165283203125,0.9999990463256836,725.1781005859375,691.7548217773438,0.6602727770805359
1417,891.8178100585938,640.6553344726562,0.9227230548858643,871.788330078125,680.437255859375,0.9986910820007324,650.5750122070312,693.5643920898438,0.9999973177909851,890.2625732421875,641.158935546875,0.10177481174468994
1418,879.7061767578125,674.0997314453125,0.3018952012062073,869.2505493164062,679.905029296875,0.9984002709388733,650.7674560546875,694.0166625976562,0.9999957084655762,725.8662109375,695.1565551757812,0.12910693883895874
1419,875.37890625,686.1785278320312,0.029355913400650024,724.2623291015625,693.4982299804688,0.9906595945358276,651.72216796875,694.4510498046875,0.9999839067459106,725.869873046875,694.9707641601562,0.11774700880050659
1420,652.0234375,695.5781860351562,0.5725776553153992,724.1326904296875,693.4202880859375,0.9908442497253418,656.3389892578125,692.9711303710938,0.9959202408790588,726.0623779296875,695.9017944335938,0.20429131388664246
1421,667.0048828125,694.7886962890625,0.4691549837589264,724.0009765625,693.632568359375,0.9910258054733276,667.9287719726562,690.9620361328125,0.9665168523788452,726.26806640625,695.9849243164062,0.1392342746257782
1422,883.9592895507812,667.6109619140625,0.7462128400802612,722.7054443359375,694.3168334960938,0.8894602060317993,691.8573608398438,690.99267578125,0.9960702657699585,724.4401245117188,695.5104370117188,0.020894676446914673
1423,857.496826171875,645.3314208984375,0.15677905082702637,885.193359375,665.3880004882812,0.9872217178344727,711.5259399414062,695.0999755859375,0.9901173710823059,722.6929321289062,696.6948852539062,0.1572725772857666
1424,885.3163452148438,664.9268188476562,0.749487042427063,885.1536865234375,665.052734375,0.9968028664588928,723.0545043945312,696.2579345703125,0.9865871667861938,734.5993041992188,698.017822265625,0.071988046169281
1425,885.5616455078125,664.8348388671875,0.7873393297195435,884.5626831054688,664.9003295898438,0.9855523109436035,719.1272583007812,694.6837768554688,0.9810546636581421,755.4580688476562,707.92822265625,0.19919449090957642
1426,884.9354858398438,664.559814453125,0.7441349625587463,884.0057373046875,665.1001586914062,0.9879777431488037,720.9979248046875,694.100830078125,0.9972515106201172,823.3308715820312,649.9851684570312,0.5403311848640442
1427,884.8707885742188,664.36962890625,0.7556794881820679,883.816650390625,665.0635986328125,0.9761470556259155,718.3289794921875,694.6282348632812,0.9987891912460327,726.4386596679688,698.7046508789062,0.37904754281044006
1428,884.7149047851562,664.256591796875,0.838410496711731,883.1361694335938,665.121826171875,0.9675329327583313,718.1692504882812,694.7890625,0.9997621178627014,821.9494018554688,644.7462768554688,0.6432391405105591
1429,822.6254272460938,658.8399658203125,0.9747079610824585,883.2350463867188,665.2005615234375,0.9702147245407104,718.3865356445312,695.015625,0.9998668432235718,825.3036499023438,660.1076049804688,0.24901720881462097
1430,821.3351440429688,661.484130859375,0.9736219048500061,882.6908569335938,665.031494140625,0.8200908899307251,718.7199096679688,695.1644287109375,0.9998842477798462,728.9165649414062,698.3888549804688,0.0584166944026947
1431,827.6998901367188,665.0675048828125,0.9002829194068909,883.6798706054688,664.2977905273438,0.6887775659561157,719.1884155273438,694.9407348632812,0.99989914894104,729.2675170898438,698.6046142578125,0.0353739857673645
1432,827.883056640625,666.4292602539062,0.8545656800270081,881.5284423828125,651.398681640625,0.6503080725669861,721.0514526367188,694.4373168945312,0.9999370574951172,824.4193725585938,667.7877197265625,0.03810003399848938
